userId,movieId,movie_categoryId,movieRating
4655,2609,8,4
3459,2609,8,3
304,2609,8,4
4694,2609,8,5
4390,2609,8,5
1915,2609,8,2
4108,2609,8,4
4695,2610,8,5
1657,2610,8,2
1140,2611,8,3
4696,2611,8,4
1075,2611,8,2
1343,2611,8,3
4633,2611,8,3
4697,2611,8,5
161,2611,8,2
1711,2611,8,4
200,2612,8,5
1140,2613,8,2
4698,2613,8,5
1753,2613,8,2
1830,2613,8,4
4699,2614,8,4
4700,2614,8,4
176,2614,8,4
1075,2614,8,1
40,2614,8,2
4701,2615,8,4
4702,2615,8,3
355,2615,8,4
4703,2615,8,4
1075,2616,8,1
200,2616,8,5
1333,2617,8,4
1607,2618,8,5
772,2618,8,5
409,2619,8,5
200,2619,8,5
772,2619,8,5
1075,2620,8,1
1257,2621,8,4
1260,2622,8,4
4704,2622,8,3
980,2622,8,3
4705,2622,8,4
4682,2622,8,3
4706,2622,8,1
40,2622,8,4
1249,2623,8,4
1607,2624,8,3
4637,2625,8,2
1343,2626,8,4
4707,2626,8,5
980,2626,8,5
1626,2626,8,4
1075,2626,8,2
1644,2626,8,4
161,2626,8,4
4708,2626,8,5
1686,2626,8,4
276,2626,8,5
4259,2626,8,4
300,2626,8,4
40,2626,8,3
1343,2627,8,5
1340,2628,8,4
1075,2629,8,2
4709,2629,8,3
40,2629,8,3
1075,2630,8,2
980,2630,8,2
235,2631,8,2
2456,2632,8,3
304,2632,8,3
1839,2632,8,5
200,2632,8,2
1711,2632,8,2
4701,2633,8,2
300,2633,8,4
2078,2634,8,5
4710,2634,8,5
4711,2634,8,5
4712,2634,8,2
1581,2635,8,4
106,2635,8,4
1343,2636,8,4
1822,2636,8,3
2537,2637,8,2
960,2637,8,4
4713,2637,8,5
279,2638,8,4
1343,2639,8,4
200,2639,8,5
356,2640,8,4
957,2641,8,4
3793,2642,8,4
2456,2643,8,4
1068,2643,8,4
1607,2643,8,3
4714,2643,8,4
2537,2643,8,4
1607,2644,8,4
1964,2645,8,5
1343,2646,8,3
1111,2646,8,4
1607,2646,8,4
1075,2647,8,2
4715,2647,8,4
200,2647,8,5
1607,2648,8,3
1333,2649,8,2
1607,2650,8,3
1607,2651,8,3
1333,2651,8,2
1353,2652,8,3
1822,2653,8,4
1769,2654,8,2
1607,2655,8,3
3803,2655,8,1
2063,2655,8,5
4716,2655,8,4
4305,2655,8,5
1782,2655,8,4
300,2656,8,1
1607,2657,8,4
1607,2658,8,2
1686,2659,8,5
4717,2659,8,5
1549,2659,8,5
1773,2659,8,5
1075,2660,8,4
1343,2661,8,5
1438,2661,8,4
161,2661,8,3
4718,2661,8,4
1574,2661,8,3
4682,2661,8,4
1798,2661,8,3
4719,2661,8,3
40,2661,8,4
2086,2661,8,4
807,2662,8,5
807,2663,8,4
2858,2664,8,4
61,2665,8,5
1705,2665,8,1
4720,2666,8,4
1353,2666,8,3
1770,2666,8,4
4259,2666,8,5
1711,2666,8,4
106,2666,8,1
3069,2666,8,4
4658,2666,8,4
300,2666,8,4
200,2666,8,3
2536,2667,8,3
4721,2667,8,4
4722,2667,8,5
1343,2667,8,4
1689,2667,8,4
1790,2667,8,4
1651,2667,8,4
106,2667,8,3
2073,2667,8,4
1374,2667,8,3
2891,2667,8,4
1711,2667,8,4
299,2667,8,5
279,2667,8,4
200,2667,8,4
40,2667,8,4
1974,2667,8,5
62,2667,8,4
4723,2667,8,4
2775,2667,8,3
1438,2668,8,5
161,2668,8,3
1075,2669,8,1
4724,2670,8,4
3836,2670,8,4
200,2670,8,4
1677,2670,8,4
4725,2670,8,5
4726,2670,8,4
1651,2670,8,5
1692,2670,8,4
4727,2670,8,5
4728,2670,8,4
1068,2670,8,4
2536,2670,8,4
1689,2670,8,2
4729,2670,8,5
4730,2670,8,3
1452,2670,8,4
4731,2670,8,5
40,2670,8,4
62,2670,8,5
2530,2670,8,3
855,2670,8,3
1438,2670,8,4
1343,2671,8,4
1260,2671,8,4
1343,2672,8,4
4732,2672,8,4
276,2672,8,5
4733,2672,8,4
2789,2672,8,5
1017,2672,8,3
1669,2672,8,5
4734,2672,8,3
4735,2672,8,2
4736,2672,8,2
1670,2672,8,5
1805,2672,8,3
4737,2672,8,4
4738,2672,8,4
1753,2672,8,4
1353,2672,8,4
4739,2672,8,4
4740,2672,8,3
4741,2672,8,5
106,2672,8,2
857,2672,8,5
4742,2672,8,4
1674,2672,8,4
4743,2672,8,5
4744,2672,8,4
4745,2672,8,5
1607,2672,8,5
356,2672,8,4
755,2672,8,5
1739,2672,8,3
1359,2672,8,4
40,2672,8,4
876,2672,8,5
1797,2673,8,5
1075,2674,8,3
300,2674,8,4
1753,2675,8,3
1143,2675,8,4
1260,2675,8,4
4746,2675,8,4
1452,2675,8,4
1915,2675,8,4
4747,2676,8,5
4748,2676,8,5
1353,2676,8,5
1711,2676,8,4
40,2676,8,2
1605,2677,8,2
200,2678,8,3
1075,2678,8,4
40,2678,8,4
1343,2679,8,3
2846,2680,8,3
1343,2680,8,4
1574,2680,8,5
1075,2680,8,2
1353,2680,8,2
875,2680,8,4
1711,2680,8,4
1333,2680,8,5
40,2680,8,4
4749,2680,8,5
807,2680,8,4
1075,2681,8,1
3606,2681,8,4
356,2681,8,5
1140,2682,8,2
1657,2683,8,1
3377,2683,8,1
1343,2684,8,1
4415,2684,8,5
405,2684,8,2
3314,2684,8,5
807,2684,8,2
1711,2685,8,3
807,2685,8,4
1333,2686,8,4
857,2687,8,5
1343,2688,8,5
1343,2689,8,4
1651,2689,8,4
1075,2690,8,1
4750,2690,8,2
1753,2690,8,3
1203,2691,8,3
1673,2691,8,3
1075,2691,8,3
2381,2692,8,5
4751,2692,8,3
1607,2693,8,4
1798,2694,8,5
356,2695,8,3
2837,2696,8,4
1359,2696,8,4
1343,2697,8,4
4659,2697,8,4
4752,2697,8,2
299,2697,8,4
2434,2697,8,3
106,2697,8,1
1111,2697,8,3
1036,2697,8,2
1683,2697,8,1
4753,2697,8,1
1674,2697,8,2
1711,2697,8,2
1068,2697,8,3
279,2697,8,2
1598,2697,8,3
62,2697,8,1
1786,2697,8,2
1075,2698,8,1
4754,2698,8,5
1711,2698,8,3
200,2698,8,4
4755,2698,8,5
1786,2699,8,3
2018,2699,8,4
1650,2700,8,4
1257,2701,8,3
875,2702,8,4
301,2702,8,4
4756,2703,8,5
2457,2703,8,3
1075,2704,8,2
356,2705,8,3
1657,2706,8,2
857,2706,8,3
1769,2707,8,4
4757,2708,8,4
1761,2708,8,5
4758,2708,8,1
4759,2708,8,5
2505,2708,8,4
1111,2709,8,4
4760,2710,8,4
1075,2711,8,1
1695,2711,8,2
1825,2711,8,4
4761,2712,8,4
106,2713,8,3
1257,2714,8,1
1075,2715,8,4
1711,2715,8,2
4762,2715,8,4
188,2716,8,4
304,2716,8,4
1075,2716,8,1
2537,2716,8,3
4763,2716,8,4
189,2716,8,5
1823,2716,8,3
1946,2716,8,5
4764,2716,8,5
1863,2717,8,3
857,2718,8,2
1451,2718,8,2
40,2718,8,3
1657,2719,8,2
2457,2720,8,4
4765,2721,8,5
807,2722,8,4
1127,2723,8,4
304,2723,8,4
1711,2723,8,4
4766,2724,8,4
1257,2725,8,4
200,2726,8,3
1657,2726,8,2
300,2727,8,2
1789,2728,8,4
1175,2729,8,3
1711,2730,8,2
1534,2731,8,5
1657,2732,8,3
1790,2733,8,5
1343,2733,8,5
4767,2733,8,5
1683,2733,8,5
1789,2733,8,5
1075,2733,8,3
3500,2733,8,4
4415,2733,8,3
3524,2733,8,5
4768,2733,8,4
1753,2733,8,4
1773,2733,8,5
147,2733,8,4
1650,2733,8,5
4769,2733,8,5
1711,2733,8,4
3069,2733,8,5
2503,2733,8,5
1705,2733,8,5
4770,2733,8,5
4771,2733,8,5
4772,2733,8,4
1068,2733,8,4
4773,2733,8,5
980,2733,8,5
161,2733,8,4
4774,2733,8,5
4682,2733,8,4
4775,2733,8,4
1748,2733,8,5
1127,2733,8,5
4776,2733,8,5
4777,2733,8,4
1218,2733,8,5
1452,2733,8,5
175,2733,8,4
1846,2733,8,4
276,2733,8,4
200,2733,8,4
1607,2733,8,4
1805,2733,8,2
40,2733,8,4
61,2733,8,4
1715,2733,8,5
4778,2733,8,5
356,2733,8,5
39,2733,8,5
1353,2733,8,5
4779,2733,8,2
1605,2733,8,4
4780,2733,8,5
1979,2733,8,5
4454,2733,8,4
1203,2733,8,5
1906,2733,8,5
1654,2733,8,5
2719,2733,8,4
1260,2733,8,4
2021,2733,8,5
4781,2733,8,5
2035,2733,8,5
4782,2733,8,5
1974,2733,8,4
4391,2733,8,4
1393,2734,8,5
4783,2735,8,3
4743,2735,8,2
1128,2735,8,5
4784,2735,8,4
1343,2736,8,3
1753,2736,8,2
1075,2736,8,1
161,2737,8,2
1753,2738,8,2
1825,2738,8,2
1343,2739,8,5
562,2740,8,3
1657,2741,8,3
200,2742,8,5
4785,2743,8,3
4786,2743,8,1
4787,2743,8,4
4769,2743,8,4
1711,2743,8,4
1860,2743,8,3
1068,2743,8,4
1353,2744,8,4
4788,2744,8,2
4789,2744,8,1
1826,2744,8,4
1075,2745,8,2
3142,2745,8,4
1826,2745,8,4
40,2746,8,4
4790,2747,8,4
1654,2747,8,5
1353,2748,8,4
200,2748,8,3
40,2748,8,4
356,2749,8,4
861,2749,8,4
4791,2750,8,2
4792,2750,8,3
875,2750,8,4
1260,2751,8,1
1750,2751,8,4
1075,2752,8,1
4793,2752,8,4
1846,2752,8,2
1823,2752,8,1
2858,2753,8,4
1869,2754,8,2
1786,2754,8,3
200,2755,8,4
4794,2755,8,4
1075,2755,8,4
1451,2756,8,4
4682,2756,8,2
1452,2756,8,4
356,2756,8,4
1674,2757,8,5
1127,2757,8,4
40,2757,8,4
4305,2758,8,4
1822,2759,8,4
1657,2760,8,4
1333,2760,8,1
1343,2761,8,3
2073,2761,8,5
1860,2761,8,4
1068,2761,8,4
40,2762,8,3
1786,2762,8,4
1333,2763,8,4
1769,2764,8,3
41,2765,8,3
1786,2766,8,3
1333,2767,8,3
1111,2768,8,3
200,2769,8,3
1607,2769,8,2
200,2770,8,5
1343,2771,8,4
356,2771,8,5
1455,2772,8,5
62,2772,8,5
1333,2772,8,5
2073,2773,8,2
1667,2774,8,5
1075,2775,8,3
40,2776,8,4
875,2776,8,3
1260,2776,8,4
771,2776,8,2
1127,2777,8,3
4795,2778,8,1
4796,2778,8,4
1848,2778,8,3
1127,2778,8,2
1906,2778,8,4
1260,2778,8,4
1452,2778,8,3
356,2778,8,4
1973,2778,8,4
1075,2779,8,3
4797,2779,8,4
40,2779,8,3
1451,2780,8,1
1822,2781,8,5
1333,2781,8,4
1127,2782,8,5
40,2782,8,3
1825,2782,8,3
4798,2783,8,1
2864,2784,8,5
1075,2785,8,3
356,2785,8,4
1249,2785,8,3
4682,2786,8,4
1257,2786,8,3
1718,2786,8,2
40,2786,8,2
200,2787,8,4
1824,2788,8,5
1769,2788,8,4
40,2788,8,5
1363,2788,8,3
2864,2788,8,2
1451,2789,8,4
806,2789,8,4
1711,2789,8,3
61,2789,8,1
1928,2789,8,4
1068,2789,8,4
356,2789,8,4
771,2789,8,3
200,2790,8,4
1075,2790,8,3
4799,2790,8,4
4800,2791,8,5
1127,2791,8,4
4801,2792,8,4
1833,2792,8,4
35,2792,8,3
4802,2792,8,4
1848,2792,8,3
2648,2792,8,3
4803,2792,8,5
1674,2792,8,5
1927,2792,8,5
806,2792,8,5
1846,2792,8,2
1823,2792,8,4
2789,2792,8,2
2456,2792,8,4
973,2792,8,3
4804,2792,8,3
4805,2792,8,4
1822,2792,8,3
1143,2792,8,2
106,2792,8,3
276,2792,8,4
771,2792,8,2
3497,2792,8,4
4770,2792,8,4
40,2792,8,2
857,2792,8,2
200,2793,8,4
4806,2793,8,4
1769,2794,8,4
1353,2795,8,3
1075,2795,8,2
1075,2796,8,1
4807,2796,8,5
861,2796,8,4
356,2797,8,4
4808,2797,8,4
62,2797,8,4
2139,2797,8,3
200,2798,8,2
1715,2798,8,4
304,2798,8,3
4809,2798,8,1
4810,2799,8,3
39,2799,8,2
1343,2800,8,2
200,2801,8,3
1769,2802,8,3
1824,2802,8,2
1848,2803,8,5
771,2803,8,4
1771,2804,8,3
1781,2804,8,4
1769,2804,8,5
300,2804,8,4
2462,2804,8,4
1068,2804,8,4
200,2805,8,4
1570,2805,8,3
1249,2806,8,3
1127,2807,8,3
40,2808,8,3
62,2808,8,5
562,2809,8,3
806,2810,8,4
875,2810,8,5
1249,2810,8,4
4811,2811,8,5
1343,2812,8,5
62,2813,8,5
1111,2814,8,5
2530,2815,8,5
1075,2816,8,3
4812,2816,8,4
1711,2817,8,3
1848,2817,8,3
980,2817,8,4
4813,2818,8,5
4814,2818,8,5
1075,2819,8,2
2090,2820,8,5
1451,2821,8,4
875,2821,8,5
4815,2821,8,4
4816,2821,8,4
4817,2821,8,4
398,2821,8,4
1906,2821,8,5
1946,2821,8,5
300,2821,8,4
1203,2821,8,4
175,2821,8,3
1769,2821,8,3
356,2821,8,5
1917,2821,8,3
1075,2821,8,3
200,2821,8,3
40,2821,8,4
1068,2821,8,4
3377,2821,8,3
4818,2821,8,4
1607,2822,8,3
1769,2823,8,2
1333,2823,8,4
1452,2824,8,4
1786,2825,8,1
1393,2826,8,3
771,2826,8,5
4819,2826,8,3
279,2826,8,3
980,2826,8,4
1628,2826,8,5
4820,2826,8,5
1657,2826,8,3
2547,2826,8,4
4821,2826,8,3
757,2826,8,5
4822,2826,8,5
4823,2826,8,2
1824,2826,8,5
4824,2826,8,4
2478,2826,8,5
1954,2826,8,4
4825,2826,8,4
1769,2826,8,5
2004,2826,8,5
2114,2826,8,5
4826,2826,8,5
4827,2826,8,5
200,2826,8,5
40,2826,8,3
2799,2826,8,3
1438,2826,8,3
4828,2826,8,3
855,2826,8,5
1966,2826,8,3
1983,2826,8,5
562,2826,8,4
175,2826,8,4
1019,2826,8,3
4829,2826,8,4
2024,2826,8,5
1863,2826,8,4
4830,2826,8,5
62,2826,8,5
1075,2826,8,3
1333,2826,8,4
4831,2826,8,5
1825,2827,8,4
40,2828,8,2
356,2829,8,5
175,2829,8,3
1863,2829,8,4
2572,2829,8,5
1799,2829,8,3
1343,2830,8,3
1249,2831,8,3
1769,2832,8,2
1068,2832,8,2
1075,2833,8,2
1848,2833,8,3
1915,2833,8,2
1657,2834,8,2
562,2834,8,2
1111,2835,8,3
1257,2836,8,4
1257,2837,8,4
1257,2838,8,2
1257,2839,8,2
1257,2840,8,3
1257,2841,8,4
1257,2842,8,4
1257,2843,8,3
1257,2844,8,3
1257,2845,8,3
1257,2846,8,2
1257,2847,8,2
1257,2848,8,4
1257,2849,8,4
1257,2850,8,4
1257,2851,8,3
1257,2852,8,4
1333,2852,8,4
1257,2853,8,3
1822,2854,8,5
1333,2854,8,5
807,2855,8,3
1343,2856,8,3
1657,2857,8,3
1111,2858,8,5
1111,2859,8,5
1786,2860,8,3
807,2861,8,4
4528,2862,8,3
1111,2862,8,4
1824,2862,8,2
200,2862,8,4
1711,2862,8,3
2051,2862,8,3
4832,2862,8,4
4833,2863,8,5
1127,2863,8,4
1825,2863,8,4
1983,2863,8,5
1967,2863,8,5
40,2863,8,4
1343,2864,8,5
4834,2864,8,5
300,2864,8,5
4835,2864,8,5
40,2864,8,3
4836,2864,8,4
454,2864,8,5
562,2864,8,4
200,2864,8,3
175,2864,8,4
2073,2864,8,3
1863,2864,8,2
1822,2865,8,4
1715,2865,8,5
1848,2865,8,4
4837,2865,8,4
300,2865,8,4
2545,2865,8,5
1923,2865,8,4
1946,2865,8,5
1675,2865,8,3
1717,2865,8,5
1260,2865,8,5
4838,2865,8,4
1075,2866,8,2
2793,2866,8,4
4839,2866,8,4
356,2866,8,5
4840,2866,8,4
4841,2867,8,5
1715,2867,8,5
1831,2867,8,5
1825,2867,8,5
119,2867,8,1
1249,2868,8,2
175,2869,8,2
1989,2870,8,4
1127,2871,8,4
4842,2871,8,5
1607,2872,8,4
1822,2872,8,4
40,2873,8,3
1068,2874,8,4
2290,2874,8,5
1922,2874,8,4
1833,2874,8,4
1866,2874,8,4
1843,2874,8,2
1781,2874,8,4
4843,2874,8,4
1795,2874,8,4
1717,2874,8,4
454,2874,8,5
200,2874,8,5
1849,2874,8,4
1075,2874,8,3
1962,2874,8,5
4844,2874,8,4
40,2874,8,3
356,2874,8,5
1966,2874,8,4
2073,2874,8,2
1863,2874,8,3
1928,2874,8,2
4845,2874,8,4
1786,2874,8,5
1451,2875,8,4
1353,2875,8,4
1861,2875,8,4
875,2875,8,4
3480,2875,8,4
1607,2876,8,4
1333,2877,8,5
1333,2878,8,4
355,2879,8,5
119,2879,8,4
62,2880,8,3
62,2881,8,5
1822,2882,8,4
200,2883,8,3
1068,2884,8,4
62,2885,8,5
62,2886,8,4
2124,2887,8,4
2124,2888,8,4
356,2889,8,4
300,2890,8,4
1769,2891,8,5
1915,2892,8,4
1974,2892,8,4
1607,2893,8,4
356,2894,8,5
4846,2895,8,3
1343,2896,8,5
1451,2897,8,4
4847,2897,8,4
1928,2897,8,3
876,2897,8,4
279,2898,8,4
4848,2898,8,4
1343,2899,8,4
2799,2899,8,2
771,2900,8,2
1862,2900,8,4
175,2900,8,4
1750,2900,8,3
40,2900,8,4
875,2901,8,5
1657,2902,8,2
1607,2903,8,3
1333,2904,8,2
1333,2905,8,5
1905,2906,8,4
1607,2907,8,5
6,2908,8,4
4849,2908,8,4
14,2908,8,4
4850,2908,8,4
4851,2908,8,3
175,2908,8,2
1607,2909,8,3
1333,2910,8,3
1657,2911,8,3
1575,2912,8,5
1333,2913,8,3
2536,2914,8,3
1249,2915,8,3
1915,2916,8,5
4852,2916,8,3
1979,2916,8,3
2793,2916,8,4
1674,2916,8,2
40,2916,8,4
356,2916,8,3
2719,2916,8,4
1249,2916,8,3
1863,2916,8,3
1111,2917,8,3
1260,2918,8,4
1343,2919,8,3
1068,2920,8,4
1075,2921,8,3
1786,2921,8,3
62,2921,8,5
1657,2922,8,2
1333,2922,8,4
1607,2923,8,3
1769,2924,8,4
1786,2925,8,3
2722,2926,8,4
1333,2926,8,4
62,2926,8,5
119,2927,8,3
1769,2928,8,2
1075,2929,8,3
857,2930,8,5
2537,2930,8,3
875,2930,8,4
40,2930,8,4
1075,2930,8,1
1111,2930,8,3
4853,2930,8,3
200,2930,8,3
1598,2930,8,2
175,2930,8,2
356,2931,8,4
1486,2932,8,1
2135,2933,8,4
4854,2934,8,5
1786,2935,8,4
1657,2936,8,4
1786,2937,8,3
356,2938,8,3
1257,2939,8,4
1333,2939,8,4
1657,2940,8,3
1769,2941,8,4
1786,2941,8,4
4855,2941,8,4
278,2942,8,4
1075,2942,8,3
1257,2943,8,3
1786,2944,8,3
356,2945,8,4
1257,2946,8,3
1257,2947,8,4
1257,2948,8,5
1249,2949,8,3
4856,2950,8,5
4818,2950,8,3
1769,2951,8,4
562,2951,8,4
1333,2951,8,4
1911,2952,8,5
1825,2953,8,4
1343,2953,8,2
40,2953,8,4
1786,2954,8,4
1075,2954,8,3
119,2955,8,3
1249,2956,8,4
1915,2957,8,4
1075,2957,8,3
1249,2958,8,4
1127,2959,8,5
2025,2959,8,4
40,2959,8,4
1249,2960,8,2
1819,2961,8,4
4857,2961,8,5
1928,2961,8,4
2572,2961,8,3
1717,2961,8,4
1982,2961,8,3
1260,2961,8,4
1974,2961,8,4
1068,2961,8,4
1674,2961,8,5
62,2961,8,5
1343,2962,8,4
4858,2962,8,4
1782,2962,8,5
1769,2963,8,4
1786,2964,8,4
40,2965,8,3
1393,2966,8,5
1983,2966,8,5
40,2966,8,3
1068,2966,8,4
2025,2967,8,5
1249,2968,8,5
1260,2969,8,5
4859,2970,8,4
4860,2971,8,5
1075,2972,8,1
40,2973,8,3
2775,2974,8,3
1333,2974,8,3
119,2975,8,5
1257,2976,8,4
2864,2977,8,5
1769,2978,8,2
876,2979,8,2
1343,2980,8,5
1393,2981,8,5
1393,2982,8,5
119,2983,8,5
278,2984,8,2
200,2984,8,3
1068,2984,8,3
4861,2984,8,5
1260,2985,8,5
1333,2986,8,5
1657,2987,8,2
1343,2988,8,3
1257,2989,8,1
2038,2990,8,4
4862,2990,8,4
1801,2990,8,3
1068,2990,8,4
1902,2990,8,5
278,2991,8,5
4863,2991,8,4
1068,2991,8,4
1075,2991,8,2
1915,2991,8,1
1674,2991,8,3
2478,2991,8,3
771,2991,8,4
4864,2991,8,4
1911,2991,8,4
2034,2991,8,3
62,2991,8,5
562,2991,8,3
1786,2991,8,3
1257,2992,8,2
1070,2992,8,4
4865,2993,8,4
1333,2993,8,3
2063,2993,8,5
2038,2994,8,5
1769,2995,8,4
1075,2996,8,2
1075,2997,8,3
4866,2998,8,2
562,2998,8,4
40,2998,8,3
1769,2999,8,5
301,2999,8,5
1786,2999,8,4
4865,2999,8,2
40,2999,8,3
1333,2999,8,2
862,2999,8,5
1075,3000,8,3
1333,3001,8,3
2124,3001,8,3
2124,3002,8,2
40,3003,8,4
1825,3003,8,4
1075,3004,8,3
1333,3005,8,3
1915,3006,8,4
1075,3007,8,2
200,3007,8,4
1593,3008,8,4
4867,3008,8,5
1786,3008,8,4
301,3008,8,4
1075,3009,8,3
1343,3010,8,2
1075,3011,8,3
1786,3011,8,4
175,3011,8,3
62,3011,8,4
2063,3011,8,5
562,3011,8,2
1915,3012,8,2
2119,3013,8,5
200,3013,8,4
1075,3014,8,2
175,3014,8,3
1786,3014,8,4
2035,3014,8,5
40,3014,8,4
1068,3014,8,3
1973,3014,8,4
1786,3015,8,3
1127,3016,8,5
2775,3017,8,3
1972,3017,8,5
40,3017,8,3
2570,3017,8,3
4868,3017,8,4
1068,3017,8,3
2058,3018,8,3
1988,3019,8,4
562,3019,8,4
1973,3019,8,5
1075,3019,8,3
40,3019,8,3
807,3019,8,4
1863,3020,8,4
4869,3020,8,4
200,3020,8,3
1786,3020,8,4
40,3020,8,4
301,3020,8,5
1486,3020,8,4
1974,3021,8,4
2034,3022,8,4
4160,3023,8,2
1915,3024,8,4
1068,3024,8,4
1343,3025,8,4
1343,3026,8,4
1717,3027,8,4
2775,3027,8,4
1249,3027,8,4
1915,3027,8,3
40,3027,8,3
1068,3027,8,5
2024,3027,8,5
200,3028,8,4
119,3029,8,4
1675,3030,8,2
4870,3030,8,3
278,3031,8,4
4749,3032,8,5
2073,3033,8,4
2775,3034,8,2
1786,3035,8,4
1989,3036,8,3
807,3037,8,3
1257,3038,8,4
1393,3039,8,3
3584,3040,8,4
1343,3041,8,4
40,3041,8,2
1257,3042,8,3
1257,3043,8,4
1786,3044,8,4
1333,3045,8,4
1974,3046,8,5
2124,3046,8,3
40,3047,8,3
40,3048,8,2
3377,3048,8,2
4636,3049,8,5
2024,3050,8,5
2086,3051,8,2
3377,3052,8,1
1825,3053,8,4
1654,3054,8,4
2134,3055,8,1
1786,3056,8,4
2134,3057,8,2
2114,3058,8,4
2033,3059,8,5
3503,3059,8,4
1786,3059,8,4
807,3059,8,4
200,3059,8,4
1075,3060,8,2
62,3061,8,5
1257,3062,8,4
2775,3063,8,5
2124,3064,8,4
2775,3065,8,2
1249,3065,8,3
62,3065,8,5
2010,3065,8,3
2079,3065,8,4
1786,3066,8,3
2086,3066,8,5
40,3066,8,4
2557,3066,8,5
1249,3066,8,2
175,3066,8,5
4871,3066,8,4
4872,3066,8,2
301,3066,8,4
62,3066,8,5
40,3067,8,2
4873,3068,8,5
4874,3069,8,2
1825,3070,8,3
454,3071,8,5
40,3072,8,3
1075,3072,8,3
119,3073,8,4
4875,3073,8,4
2082,3073,8,5
3606,3073,8,2
1075,3074,8,2
1075,3075,8,2
1825,3075,8,2
1068,3075,8,4
2114,3076,8,5
1075,3076,8,4
4876,3077,8,4
1333,3078,8,5
2864,3079,8,5
1824,3080,8,5
4877,3081,8,5
1075,3082,8,3
1769,3083,8,3
4878,3083,8,3
1333,3083,8,2
1974,3084,8,3
1825,3085,8,5
2574,3086,8,3
4879,3086,8,5
62,3086,8,5
40,3086,8,4
1075,3086,8,3
2124,3087,8,4
1786,3087,8,4
1075,3088,8,3
2093,3089,8,3
4782,3089,8,3
1786,3089,8,4
2128,3089,8,4
1915,3089,8,3
40,3090,8,4
1915,3091,8,3
2079,3092,8,4
1825,3092,8,2
2033,3093,8,2
4880,3094,8,1
1915,3095,8,4
40,3096,8,3
1075,3097,8,4
1915,3098,8,4
40,3098,8,4
1486,3098,8,4
3377,3099,8,3
2063,3100,8,4
2063,3101,8,4
1075,3102,8,1
1068,3102,8,4
2079,3102,8,3
1974,3102,8,4
1333,3102,8,3
1915,3103,8,3
40,3104,8,3
1075,3105,8,3
4881,3105,8,3
2118,3105,8,4
301,3106,8,3
1075,3107,8,3
1825,3107,8,4
1068,3107,8,3
2078,3108,8,3
1075,3109,8,2
1786,3110,8,5
4882,3110,8,5
1786,3111,8,3
301,3112,8,5
2067,3112,8,4
1786,3112,8,4
1333,3112,8,4
2124,3112,8,3
1257,3113,8,4
2037,3114,8,4
2086,3115,8,3
1068,3116,8,4
1075,3117,8,4
2127,3117,8,4
40,3118,8,4
1333,3119,8,4
119,3120,8,4
62,3121,8,3
1075,3122,8,1
2067,3123,8,3
2124,3123,8,3
1068,3123,8,3
2086,3124,8,3
1075,3125,8,3
807,3126,8,4
119,3127,8,2
119,3128,8,1
119,3129,8,4
1257,3130,8,2
1915,3131,8,4
2090,3131,8,4
40,3131,8,4
1974,3132,8,3
119,3133,8,3
1786,3134,8,3
2121,3134,8,1
1786,3135,8,5
1786,3136,8,4
2033,3137,8,2
1915,3137,8,5
301,3138,8,5
2033,3138,8,4
2128,3138,8,5
1075,3138,8,4
1915,3138,8,4
119,3139,8,4
304,3140,8,3
2033,3140,8,3
4883,3140,8,3
119,3141,8,4
2124,3142,8,4
4883,3143,8,4
1915,3144,8,4
119,3145,8,3
1786,3146,8,2
1075,3146,8,2
1068,3146,8,2
1786,3147,8,4
4498,3148,8,4
1075,3149,8,2
2135,3150,8,1
4884,3151,9,5
4885,3151,9,1
4886,3152,9,4
4886,3152,9,4
4887,3152,9,5
4888,3152,9,4
168,3152,9,5
102,3152,9,5
14,3152,9,4
3744,3152,9,5
3885,3152,9,5
461,3152,9,5
2318,3152,9,5
4889,3152,9,5
4890,3152,9,5
4891,3152,9,5
2618,3152,9,5
4892,3152,9,5
163,3152,9,2
4893,3152,9,5
4894,3152,9,5
1073,3152,9,5
4895,3152,9,5
4896,3152,9,5
24,3152,9,4
4897,3152,9,5
4898,3152,9,5
3688,3152,9,5
4899,3152,9,5
4900,3152,9,4
3689,3152,9,5
53,3152,9,5
4901,3152,9,5
4902,3152,9,5
4903,3152,9,5
3992,3152,9,5
4904,3152,9,5
4905,3152,9,5
4906,3152,9,5
4907,3152,9,5
4908,3152,9,5
1377,3152,9,5
4909,3152,9,5
4308,3152,9,5
4910,3152,9,5
4911,3152,9,5
299,3152,9,5
4912,3152,9,5
4913,3152,9,5
4914,3152,9,5
1359,3152,9,4
2796,3152,9,4
4915,3152,9,5
4916,3152,9,5
2377,3153,9,5
461,3154,9,5
4917,3154,9,5
4918,3154,9,5
4919,3154,9,5
3886,3154,9,5
2296,3154,9,5
224,3154,9,5
4920,3154,9,5
3869,3154,9,5
127,3154,9,5
2616,3154,9,5
4921,3154,9,5
346,3154,9,5
168,3154,9,5
171,3154,9,5
4922,3154,9,5
3183,3154,9,4
4923,3154,9,5
4924,3154,9,5
346,3154,9,5
4925,3154,9,5
374,3154,9,5
4926,3154,9,5
4927,3154,9,5
4928,3154,9,5
4929,3154,9,4
800,3154,9,5
869,3154,9,5
3958,3154,9,5
4930,3154,9,5
67,3154,9,5
3986,3154,9,5
556,3154,9,5
252,3154,9,4
2655,3154,9,5
67,3154,9,5
